ResponseID	ResponseSet	Name	ExternalDataReference	EmailAddress	Status	StartDate	EndDate	Finished	Q_TotalDuration	inst_soundtest	soundtest	soundtest_T_1	soundtest_T_2	soundtest_T_3	soundtest_T_4	consent	noconsent	inst1	inst2	inst_T_1	inst_T_2	inst_T_3	inst_T_4	d_cough1a	d_cough1b	d_cough1c	d_cough2a	d_cough2b	d_cough2c	d_cough3a	d_cough3b	d_cough3c	d_cough5a	d_cough5b	d_cough5c	d_cough8a	d_cough8b	d_cough8c	d_sneeze1a	d_sneeze1b	d_sneeze1c	d_sneeze4a	d_sneeze4b	d_sneeze4c	d_sneeze5a	d_sneeze5b	d_sneeze5c	d_sneeze6a	d_sneeze6b	d_sneeze6c	d_sneeze7a	d_sneeze7b	d_sneeze7c	n_cough1a	n_cough1b	n_cough1c	n_cough2a	n_cough2b	n_cough2c	n_cough4a	n_cough4b	n_cough4c	n_cough5a	n_cough5b	n_cough5c	n_cough6a	n_cough6b	n_cough6c	n_sneeze1a	n_sneeze1b	n_sneeze1c	n_sneeze2a	n_sneeze2b	n_sneeze2c	n_sneeze5a	n_sneeze5b	n_sneeze5c	n_sneeze8a	n_sneeze8b	n_sneeze8c	n_sneeze10a	n_sneeze10b	n_sneeze10c	infant_d_cough1a	infant_d_cough1b	infant_d_cough1c	infant_d_cough2a	infant_d_cough2b	infant_d_cough2c	infant_n_cough1a	infant_n_cough1b	infant_n_cough1c	infant_n_cough2a	infant_n_cough2b	infant_n_cough2c	inst_PVD	PVD1	PVD2	PVD3	PVD4	PVD5	PVD6	PVD7	PVD8	PVD9	PVD10	PVD11	PVD12	PVD13	PVD14	PVD15	LHT_1	LHT_2	LHT_3	LHT_4	LHT_5	LHT_6	LHT_7	LHT_8	cSES_1	cSES_2	cSES_3	hearprob	recentill	training	training_TEXT	audioissue1	audioissue2	debrief	DO-BR-FL_7	DO-BR-FL_78	DO-Q-race	X145	PVD5r	PVD12r	PVD14r	PVD3r	PVD11r	PVD13r	pvd_pinfect	pvd_germ	pvd_pinfect_c	pvd_germ_c	rchild_uncertain	rchild_uncertain_c	rchild_ses	rchild_ses_c	soundtest_char	consent_char	inst2_char	hearprob_char	recentill_char	training_char	audioissue1_char	hear_percent	hear_gt50percent	issues
R_3HCzEJUEUMQ4SCz	Default Response Set	Anonymous	NA	NA	0	2017-01-27T00:38:47Z	2017-01-27T00:44:39Z	1	352	1	1	4.323	4.323	6.09	1	1	NA	1	2	2.361	7.49	7.804	2	1	9	9	1	1	5	0	9	9	0	9	9	1	7	9	1	9	9	1	9	9	0	9	9	0	6	7	1	9	9	0	9	9	0	9	9	0	5	8	0	9	9	0	9	9	1	9	9	0	9	9	0	9	9	1	9	9	0	9	9	1	9	9	0	9	9	0	9	9	0	6	9	1	5	4	6	6	5	6	5	6	7	7	5	5	6	7	5	5	6	5	6	5	6	7	7	4	6	5	1	5	1	NA	2	NA	1	n_sneeze2|n_cough5|n_sneeze1|n_sneeze8|d_sneeze4|d_sneeze7|d_cough1|d_cough3|n_cough2|d_sneeze5|n_sneeze5|d_cough5|n_cough6|n_sneeze10|n_cough1|d_sneeze1|d_cough2|n_cough4|d_sneeze6|d_cough8	infant_n_cough2|infant_d_cough2|infant_n_cough1|infant_d_cough1	7|1|2|3|4|5|6|8	NA	3	3	1	2	3	2	4.285714285714286	4.375	0.8395604395604392	-0.11923076923076881	5.875	3.058653846153846	5	0.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A month ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_21mPnGZk8fFRP33	Default Response Set	Anonymous	NA	NA	0	2017-01-27T00:39:11Z	2017-01-27T00:45:16Z	1	365	1	1	5.315	5.315	6.836	1	1	NA	1	2	5.914	5.914	7.318	1	0	6	9	0	8	9	1	9	9	1	9	9	0	5	9	0	8	9	1	9	9	0	7	9	1	5	9	0	7	9	0	9	9	0	9	9	1	5	9	1	5	9	0	9	9	0	6	9	1	5	9	1	9	9	1	5	5	1	5	9	1	9	9	0	9	9	0	9	2	1	1	1	1	5	2	7	7	5	2	1	2	5	2	7	4	7	4	1	1	1	3	1	1	1	1	1	7	6	4	1	6	1	NA	2	NA	1	n_sneeze2|n_cough4|n_sneeze5|d_cough5|n_sneeze8|d_sneeze6|d_cough2|d_sneeze7|d_sneeze4|d_sneeze1|n_sneeze1|n_cough5|n_cough6|d_cough8|d_sneeze5|n_sneeze10|d_cough1|n_cough1|n_cough2|d_cough3	infant_n_cough2|infant_d_cough2|infant_d_cough1|infant_n_cough1	7|1|2|3|4|5|6|8	NA	3	4	4	1	1	1	2.7142857142857144	2.75	-0.7318681318681319	-1.7442307692307688	1.25	-1.5663461538461538	5.666666666666667	1.3743589743589748	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_Y3o5Vud1mFue2ZP	Default Response Set	Anonymous	NA	NA	0	2017-01-27T00:46:23Z	2017-01-27T00:47:14Z	1	50	1	2	44.441	44.441	45.644	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	No, I can't hear the sound easily (e.g., the sound is extremely quiet or you don't hear any sound at all).	NA	NA	NA	NA	NA	NA	NA	NA	NA
R_1E5LhrEt35kcKGJ	Default Response Set	Anonymous	NA	NA	0	2017-01-27T00:39:24Z	2017-01-27T00:50:32Z	1	667	1	1	47.171	47.171	48.57	1	1	NA	1	2	23.982	23.982	25.107	1	0	6	9	0	7	6	0	7	8	0	6	8	0	8	8	1	8	9	1	8	9	0	6	8	0	7	9	1	7	9	0	8	9	0	9	9	0	8	9	0	9	9	0	8	9	1	8	9	0	8	7	1	9	9	0	5	7	1	9	9	1	8	9	0	8	8	0	5	4	1	6	6	1	5	3	2	7	6	4	7	4	6	2	3	4	3	5	4	1	1	1	2	1	1	1	1	3	2	2	1	7	1	NA	2	NA	1	n_sneeze1|d_cough1|n_cough4|n_sneeze5|d_sneeze7|d_sneeze5|d_sneeze4|n_cough2|d_cough8|d_cough2|d_sneeze1|d_cough3|d_cough5|d_sneeze6|n_sneeze2|n_cough1|n_cough6|n_sneeze10|n_cough5|n_sneeze8	infant_d_cough2|infant_d_cough1|infant_n_cough1|infant_n_cough2	7|1|2|3|4|5|6|8	NA	2	4	3	6	5	5	3.142857142857143	5.625	-0.30329670329670355	1.1307692307692312	1.125	-1.6913461538461538	2.3333333333333335	-1.9589743589743587	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1mzrFEIIruYKhRD	Default Response Set	Anonymous	NA	NA	0	2017-01-27T00:38:43Z	2017-01-27T00:50:44Z	1	720	1	1	47.092	47.092	50.766	1	1	NA	1	2	20.39	20.39	21.812	1	1	9	9	1	8	9	1	8	9	1	9	9	0	7	9	1	7	9	0	7	9	0	9	9	1	7	9	1	7	9	1	8	9	0	8	9	1	6	9	0	9	9	0	8	9	1	6	9	1	8	9	1	9	9	0	6	9	0	8	9	1	5	9	1	7	9	0	9	9	0	8	9	1	6	5	7	2	3	4	3	4	1	3	7	4	5	4	2	1	1	1	1	1	1	1	1	4	1	1	1	5	1	NA	2	NA	1	n_cough6|d_sneeze1|n_cough4|d_cough5|n_sneeze10|d_cough3|d_cough1|n_cough2|d_sneeze4|n_sneeze5|n_cough5|d_cough8|n_sneeze8|d_cough2|d_sneeze7|n_cough1|d_sneeze6|d_sneeze5|n_sneeze2|n_sneeze1	infant_d_cough1|infant_n_cough2|infant_n_cough1|infant_d_cough2	7|1|2|3|4|5|6|8	NA	5	4	4	1	1	3	4.142857142857143	2.375	0.6967032967032969	-2.119230769230769	1	-1.8163461538461538	2	-2.292307692307692	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A month ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_33qKsbwX2Do3VHm	Default Response Set	Anonymous	NA	NA	0	2017-01-27T00:40:37Z	2017-01-27T00:51:33Z	1	655	1	1	25.642	25.642	27.663	1	1	NA	1	1	9.687	9.687	12.066	1	0	6	9	0	9	9	1	8	9	0	6	9	0	5	9	0	5	9	0	5	9	1	6	9	1	5	9	1	7	9	1	7	9	1	7	9	0	7	9	0	6	9	0	9	9	0	5	9	0	6	9	1	7	9	1	8	9	1	8	9	0	9	9	0	9	9	0	9	6	0	8	7	1	7	5	1	7	2	3	6	4	4	4	4	3	5	3	5	1	1	1	1	1	1	1	1	7	5	5	1	6	2	Paramedic	2	NA	1	n_cough5|n_sneeze5|d_sneeze1|n_cough2|d_sneeze7|d_cough3|n_sneeze10|d_sneeze5|n_cough1|n_cough4|d_cough8|d_sneeze6|d_cough5|d_sneeze4|d_cough1|n_sneeze2|n_sneeze1|n_cough6|d_cough2|n_sneeze8	infant_d_cough2|infant_n_cough1|infant_n_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	6	5	5	7	4	3	4.571428571428571	5.375	1.1252747252747248	0.8807692307692312	1	-1.8163461538461538	5.666666666666667	1.3743589743589748	Yes, I can hear the sound easily and am ready to begin the study.	I agree	No	No, not at all	A few months ago	Yes (please specify)	No, I didn't have any issues getting the audio clips to work correctly.	1	1	1
R_1DYAp2Ezvzr5bVe	Default Response Set	Anonymous	NA	NA	0	2017-01-27T00:39:27Z	2017-01-27T00:51:48Z	1	740	1	1	21.284	33.706	34.581	4	1	NA	1	2	9.262	9.262	11.131	1	0	6	8	0	5	9	1	7	9	0	8	9	0	7	8	0	7	9	1	8	9	0	6	9	0	5	9	0	7	9	0	9	9	0	8	9	0	9	9	0	8	9	0	8	9	1	6	9	0	8	9	1	6	9	1	5	9	1	8	8	0	5	9	0	7	9	1	6	8	1	7	9	1	7	6	1	7	2	5	5	5	2	3	1	1	1	2	5	1	1	1	1	1	1	1	1	7	6	6	1	6	1	NA	2	NA	1	d_sneeze4|d_cough3|n_sneeze10|n_sneeze5|d_cough5|n_cough6|n_cough4|d_sneeze5|n_sneeze1|n_cough1|d_sneeze6|n_cough2|d_sneeze1|d_cough1|d_cough8|d_cough2|d_sneeze7|n_sneeze8|n_cough5|n_sneeze2	infant_n_cough1|infant_n_cough2|infant_d_cough1|infant_d_cough2	7|1|2|3|4|5|6|8	NA	6	7	6	7	7	7	5.428571428571429	5.875	1.9824175824175825	1.3807692307692312	1	-1.8163461538461538	6.333333333333333	2.041025641025641	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1jDKVwaIVDN6pku	Default Response Set	Anonymous	NA	NA	0	2017-01-27T00:41:21Z	2017-01-27T00:54:09Z	1	768	1	1	73.146	74.022	121.292	2	1	NA	1	2	13.973	17.015	26.153	2	0	4	9	0	9	9	1	9	9	1	4	9	0	6	9	1	6	9	1	7	9	1	8	9	1	6	9	0	7	9	0	7	9	0	8	9	0	9	9	0	9	9	0	8	9	1	8	9	1	6	9	1	9	9	1	8	9	1	9	9	0	7	9	1	7	7	1	9	7	0	7	9	1	4	1	7	7	7	1	4	1	7	1	7	7	6	7	1	1	1	1	1	1	1	1	1	7	7	7	1	6	1	NA	2	NA	1	d_sneeze7|d_cough2|d_cough5|d_sneeze1|n_sneeze1|n_sneeze8|n_sneeze10|d_cough3|d_cough8|d_cough1|n_cough1|d_sneeze4|n_cough2|d_sneeze6|n_cough4|n_cough5|d_sneeze5|n_sneeze2|n_cough6|n_sneeze5	infant_d_cough1|infant_n_cough2|infant_n_cough1|infant_d_cough2	7|1|2|3|4|5|6|8	NA	1	1	1	1	1	2	1	3.375	-2.4461538461538463	-1.1192307692307688	1	-1.8163461538461538	7	2.707692307692308	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_9yQgABznJbx8VOx	Default Response Set	Anonymous	NA	NA	0	2017-01-27T00:44:49Z	2017-01-27T01:02:57Z	1	1087	1	1	8.496	8.496	10.028	1	1	NA	1	2	9.887	9.887	11.033	1	1	6	9	0	6	9	0	3	9	1	6	9	0	3	9	1	7	9	1	7	9	0	4	9	0	5	9	1	7	9	1	6	9	0	6	9	0	7	9	0	4	9	0	6	9	1	7	7	1	6	9	1	8	9	1	6	9	1	7	7	0	6	9	0	8	9	0	3	9	0	8	9	1	7	1	1	7	7	1	7	1	4	1	3	7	7	7	4	2	2	2	2	2	2	2	2	5	4	4	1	7	1	NA	2	NA	1	n_sneeze1|n_sneeze10|d_sneeze7|d_sneeze1|n_sneeze5|n_cough5|d_cough5|d_cough1|d_sneeze4|d_sneeze6|n_cough4|n_sneeze8|n_cough1|n_cough2|n_cough6|n_sneeze2|d_cough3|d_cough2|d_sneeze5|d_cough8	infant_n_cough2|infant_d_cough1|infant_d_cough2|infant_n_cough1	7|1|2|3|4|5|6|8	NA	1	1	1	7	5	1	1	5.25	-2.4461538461538463	0.7557692307692312	2	-0.8163461538461538	4.333333333333333	0.04102564102564088	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_w6HBaspBWRAqSjf	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:02:52Z	2017-01-27T01:06:36Z	1	224	1	1	1.274	7.999	8.474	9	1	NA	1	2	0	0	7.551	0	1	6	7	1	8	9	1	8	8	0	6	9	0	9	8	0	8	9	0	7	7	1	8	9	0	7	9	0	8	8	0	8	9	0	8	8	1	9	9	0	5	9	1	6	8	0	8	9	0	8	9	1	7	8	0	8	9	1	6	8	0	7	9	0	8	9	0	9	9	1	8	9	1	6	6	4	6	5	5	5	7	6	5	3	5	5	5	4	5	6	7	5	7	7	6	6	4	6	5	1	7	1	NA	2	NA	1	d_cough5|d_cough3|d_cough2|n_cough2|n_sneeze8|n_sneeze10|d_sneeze1|n_sneeze2|d_cough1|n_cough6|d_cough8|n_cough5|d_sneeze7|n_sneeze1|n_sneeze5|d_sneeze5|d_sneeze6|d_sneeze4|n_cough4|n_cough1	infant_n_cough1|infant_d_cough1|infant_n_cough2|infant_d_cough2	7|1|2|3|4|5|6|8	NA	3	3	3	4	5	3	4.571428571428571	4.875	1.1252747252747248	0.3807692307692312	6.125	3.308653846153846	5	0.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1ohWqagnR0RBaaC	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:29:36Z	2017-01-27T01:36:14Z	1	397	1	1	3.986	3.986	7.088	1	1	NA	1	2	2.925	2.925	12.68	1	1	1	9	1	1	9	1	1	9	0	1	9	0	1	9	1	1	9	1	1	9	0	1	9	0	1	9	0	1	9	1	1	9	1	1	9	0	1	9	0	1	9	0	1	9	1	1	9	0	1	9	1	1	9	1	1	9	1	1	9	1	1	9	0	1	9	0	1	9	0	1	9	1	6	4	7	7	3	4	1	5	1	4	6	3	7	3	1	1	7	7	7	7	1	4	7	7	7	4	1	3	1	NA	2	NA	1	d_sneeze1|d_cough5|d_cough8|n_cough2|n_cough4|n_sneeze2|d_cough1|n_sneeze10|n_cough1|n_cough5|d_sneeze4|d_cough2|n_sneeze1|d_sneeze7|n_sneeze8|d_sneeze6|n_sneeze5|d_sneeze5|d_cough3|n_cough6	infant_n_cough1|infant_n_cough2|infant_d_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	5	5	5	1	2	1	4.571428571428571	2.5	1.1252747252747248	-1.9942307692307688	5.125	2.308653846153846	6	1.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A week ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_2vijxALeaDqRso4	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:29:41Z	2017-01-27T01:37:38Z	1	476	1	1	13.382	13.382	14.599	1	1	NA	1	2	10.946	12.276	13.325	2	0	4	9	0	5	9	1	9	9	0	4	9	0	2	9	0	3	9	1	5	9	0	4	9	1	6	9	0	4	9	1	4	9	0	4	9	0	3	9	1	6	8	1	6	9	0	3	9	1	6	9	0	4	9	1	5	9	0	2	9	1	4	9	0	5	9	0	1	9	0	2	9	1	7	3	6	3	6	3	6	2	3	2	6	6	7	7	5	1	1	1	1	1	1	1	1	7	5	6	1	7	2	RN	2	NA	1	n_sneeze2|n_cough6|d_cough2|n_cough5|n_cough1|d_cough3|d_sneeze4|d_sneeze7|n_sneeze10|d_cough8|d_cough5|d_sneeze6|n_sneeze5|d_sneeze5|n_cough2|n_cough4|d_cough1|n_sneeze1|n_sneeze8|d_sneeze1	infant_n_cough1|infant_d_cough1|infant_n_cough2|infant_d_cough2	7|1|2|3|4|5|6|8	NA	2	2	1	2	2	1	2.142857142857143	3.625	-1.3032967032967036	-0.8692307692307688	1	-1.8163461538461538	6	1.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	Yes (please specify)	No, I didn't have any issues getting the audio clips to work correctly.	1	1	1
R_2zuSuYRfenLWLy7	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:30:58Z	2017-01-27T01:38:10Z	1	432	1	1	1.959	4.092	6.695	2	1	NA	1	2	10.784	10.784	11.633	1	1	8	9	0	9	9	1	9	9	1	9	9	0	8	9	1	9	9	0	9	9	0	7	9	1	9	9	1	9	9	1	9	9	0	9	9	0	9	9	0	9	9	0	8	9	0	7	9	1	9	9	1	9	9	1	9	9	1	9	9	1	7	9	0	9	9	0	9	9	1	6	9	1	7	3	1	7	7	4	7	3	7	3	1	1	1	5	3	3	1	6	2	1	5	4	3	5	4	4	1	1	1	NA	2	NA	1	n_cough1|n_sneeze8|d_cough8|d_cough2|d_sneeze1|d_sneeze6|n_cough5|n_cough4|d_cough1|n_cough6|n_sneeze5|d_cough5|n_sneeze2|d_cough3|d_sneeze7|d_sneeze4|n_sneeze10|d_sneeze5|n_sneeze1|n_cough2	infant_d_cough2|infant_n_cough1|infant_n_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	1	7	3	7	7	7	3.4285714285714284	6.5	-0.017582417582417964	2.005769230769231	3.125	0.30865384615384617	4.333333333333333	0.04102564102564088	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	Today	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_7977rhXbbsiJC5b	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:32:00Z	2017-01-27T01:40:07Z	1	486	1	1	26.369	26.369	27.57	1	1	NA	1	2	1.47	14.183	15.44	4	0	6	7	0	8	9	1	8	9	0	7	6	1	7	6	1	7	7	1	8	9	1	7	7	1	7	6	1	7	9	0	7	7	0	8	9	0	7	7	0	7	6	0	6	7	1	6	7	1	7	6	1	7	9	0	8	7	1	7	6	0	8	9	0	8	9	1	8	9	0	8	9	1	5	6	5	4	6	4	5	6	5	5	5	6	5	4	6	6	5	4	6	4	5	6	5	5	6	5	1	5	1	NA	2	NA	1	n_cough1|n_sneeze8|d_cough5|d_sneeze5|n_sneeze10|n_cough6|d_cough8|d_sneeze6|d_cough1|d_sneeze1|n_sneeze2|n_cough5|n_sneeze1|n_cough4|d_cough3|d_cough2|d_sneeze7|n_sneeze5|n_cough2|d_sneeze4	infant_d_cough2|infant_n_cough1|infant_n_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	2	2	4	3	3	3	4.142857142857143	4.25	0.6967032967032969	-0.2442307692307688	5.125	2.308653846153846	5.333333333333333	1.0410256410256409	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A month ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_3KDs27efahGaybU	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:30:15Z	2017-01-27T01:41:06Z	1	651	1	1	35.376	35.376	36.775	1	1	NA	1	2	16.49	16.49	17.484	1	0	5	9	0	3	6	1	8	9	1	8	9	1	4	9	0	5	9	0	2	9	1	7	9	1	4	9	0	3	9	0	4	9	1	6	9	0	7	9	0	7	9	0	8	9	0	6	9	0	6	9	1	7	9	1	6	9	1	4	9	0	6	9	0	9	7	0	3	5	0	6	4	1	7	6	4	5	1	7	4	7	4	7	1	1	3	1	3	2	5	3	1	3	1	1	2	6	4	3	1	7	1	NA	2	NA	1	d_cough5|d_cough2|d_cough3|n_cough4|n_sneeze2|d_sneeze5|n_cough6|n_cough2|n_cough5|n_sneeze5|d_cough1|n_sneeze8|n_cough1|d_sneeze7|d_sneeze1|n_sneeze10|n_sneeze1|d_cough8|d_sneeze4|d_sneeze6	infant_d_cough2|infant_n_cough1|infant_n_cough2|infant_d_cough1	7|1|2|3|4|5|6|8	NA	7	7	7	4	7	5	6.857142857142857	4.875	3.4109890109890104	0.3807692307692312	2.25	-0.5663461538461538	4.333333333333333	0.04102564102564088	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_3h4ryOwRd283WP4	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:31:00Z	2017-01-27T01:41:36Z	1	636	1	1	23.058	23.058	24.218	1	1	NA	1	2	15.39	15.39	16.337	1	0	1	9	1	4	9	0	4	9	0	1	9	1	1	9	1	1	9	0	5	9	1	2	9	1	1	9	0	5	9	1	1	0	0	2	9	0	7	9	0	8	9	1	1	0	0	5	9	0	6	9	0	1	9	1	1	9	1	5	9	1	1	9	0	1	9	0	6	9	1	1	9	1	7	5	1	1	3	1	5	4	2	2	1	3	1	3	7	1	1	2	3	2	3	6	2	6	1	1	1	6	1	NA	1	10	1	n_sneeze1|d_sneeze4|n_cough1|d_cough8|d_sneeze7|n_sneeze10|d_sneeze6|n_sneeze8|d_cough1|n_sneeze5|d_sneeze5|d_cough5|d_cough3|n_cough6|n_sneeze2|n_cough4|n_cough2|n_cough5|d_sneeze1|d_cough2	infant_d_cough1|infant_n_cough2|infant_n_cough1|infant_d_cough2	7|1|2|3|4|5|6|8	NA	5	5	5	7	7	7	3.857142857142857	5.375	0.41098901098901086	0.8807692307692312	2.5	-0.31634615384615383	2.6666666666666665	-1.6256410256410256	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A few months ago	No	Yes, I had issues getting some audio clips to work correctly.	0.9	1	1
R_2f3SL1xpAe5wdcj	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:43:48Z	2017-01-27T01:44:23Z	1	34	1	2	18.927	32.895	34.055	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	No, I can't hear the sound easily (e.g., the sound is extremely quiet or you don't hear any sound at all).	NA	NA	NA	NA	NA	NA	NA	NA	NA
R_8djiDkgDeeWaDh7	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:36:40Z	2017-01-27T01:48:04Z	1	684	1	1	20.479	20.479	21.626	1	1	NA	1	2	7.217	7.217	8.355	1	0	7	9	0	9	9	0	7	9	1	6	9	0	7	9	0	6	9	0	7	9	0	6	9	1	7	9	1	6	9	1	7	9	0	9	9	0	7	9	0	9	9	0	9	9	1	7	9	0	5	9	1	7	9	1	7	9	1	8	9	0	8	9	0	8	9	0	6	9	0	8	8	1	6	1	1	7	7	1	7	1	7	1	2	6	2	6	6	2	2	2	2	2	2	2	2	6	6	6	1	7	1	NA	2	NA	1	d_sneeze4|d_sneeze6|n_cough2|n_cough5|d_sneeze7|d_cough8|d_cough2|d_sneeze1|n_cough6|n_sneeze10|n_cough1|n_sneeze8|d_cough1|d_cough5|n_cough4|d_cough3|d_sneeze5|n_sneeze2|n_sneeze5|n_sneeze1	infant_n_cough2|infant_d_cough1|infant_d_cough2|infant_n_cough1	7|1|2|3|4|5|6|8	NA	1	2	2	7	6	6	1.2857142857142858	6.5	-2.1604395604395608	2.005769230769231	2	-0.8163461538461538	6	1.7076923076923078	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	No, I didn't have any issues getting the audio clips to work correctly.	1	1	0
R_1NmJ1W5gPcT9ai0	Default Response Set	Anonymous	NA	NA	0	2017-01-27T01:35:15Z	2017-01-27T01:53:46Z	1	1110	1	1	3.324	32.404	33.699	9	1	NA	1	2	18.288	18.288	33.503	1	0	6	9	0	3	9	0	7	9	1	7	8	0	7	9	1	7	9	1	7	9	1	7	9	1	7	9	1	7	9	1	8	9	0	7	7	0	7	9	1	7	9	0	8	9	1	7	9	1	7	9	1	7	9	1	8	9	1	6	9	1	3	7	1	4	7	0	1	2	0	3	6	1	7	1	2	7	5	4	3	2	3	2	3	4	2	6	3	2	2	2	1	2	1	1	1	6	2	2	1	7	1	NA	1	11	1	d_sneeze4|n_sneeze8|d_cough5|n_cough2|n_cough4|d_sneeze1|n_cough5|n_cough1|d_sneeze7|d_cough2|d_cough1|n_sneeze5|n_sneeze2|n_sneeze1|d_cough8|d_sneeze5|n_cough6|n_sneeze10|d_sneeze6|d_cough3	infant_n_cough1|infant_d_cough1|infant_d_cough2|infant_n_cough2	7|1|2|3|4|5|6|8	NA	3	4	2	6	5	6	2.5714285714285716	5	-0.8747252747252747	0.5057692307692312	1.5	-1.3163461538461538	3.3333333333333335	-0.9589743589743587	Yes, I can hear the sound easily and am ready to begin the study.	I agree	Yes	No, not at all	A year or more ago	No	Yes, I had issues getting some audio clips to work correctly.	1	1	1
